roof_type,roof_shape,roof_deck_attachment,roof_deck_attachment_label,roof_wall_connection,size_bucket,min_roof_sqft,max_roof_sqft,occupation_code,occupation,roof_type_base_person_hours_per_sqft,shape_factor,deck_attachment_factor,wall_connection_factor,occupation_labor_share,scenario_total_base_person_hours_per_sqft,base_person_hours_per_sqft,startup_total_person_hours,startup_person_hours,source_id,evidence_type,confidence,calibration_status,notes
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,13-1051,Cost Estimators,0.06,0.9,1.05,1.08,0.03,0.061236,0.00183708,24.0,0.72,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.05,1.08,0.07,0.061236,0.00428652,24.0,1.68,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.05,1.08,0.04,0.061236,0.00244944,24.0,0.96,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,41-3021,Insurance Sales Agents,0.06,0.9,1.05,1.08,0.01,0.061236,0.00061236,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,11-3061,Purchasing Managers,0.06,0.9,1.05,1.08,0.02,0.061236,0.00122472,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,small,0,1499.0,47-2181,Roofers,0.06,0.9,1.05,1.08,0.55,0.061236,0.0336798,24.0,13.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.06,0.9,1.05,1.08,0.01,0.061236,0.00061236,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,47-2061,Construction Laborers,0.06,0.9,1.05,1.08,0.2,0.061236,0.0122472,16.0,3.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,11-9021,Construction Managers,0.06,0.9,1.05,1.08,0.05,0.061236,0.0030618,16.0,0.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,47-4011,Construction and Building Inspectors,0.06,0.9,1.05,1.08,0.02,0.061236,0.00122472,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,13-1051,Cost Estimators,0.06,0.9,1.05,1.08,0.03,0.061236,0.00183708,16.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.05,1.08,0.07,0.061236,0.00428652,16.0,1.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.05,1.08,0.04,0.061236,0.00244944,16.0,0.64,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,41-3021,Insurance Sales Agents,0.06,0.9,1.05,1.08,0.01,0.061236,0.00061236,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,11-3061,Purchasing Managers,0.06,0.9,1.05,1.08,0.02,0.061236,0.00122472,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,medium,1500,3000.0,47-2181,Roofers,0.06,0.9,1.05,1.08,0.55,0.061236,0.0336798,16.0,8.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,13-1031,"Claims Adjusters, Examiners, and Investigators",0.06,0.9,1.05,1.08,0.01,0.061236,0.00061236,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,47-2061,Construction Laborers,0.06,0.9,1.05,1.08,0.2,0.061236,0.0122472,12.0,2.4,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,11-9021,Construction Managers,0.06,0.9,1.05,1.08,0.05,0.061236,0.0030618,12.0,0.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,47-4011,Construction and Building Inspectors,0.06,0.9,1.05,1.08,0.02,0.061236,0.00122472,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,13-1051,Cost Estimators,0.06,0.9,1.05,1.08,0.03,0.061236,0.00183708,12.0,0.36,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.05,1.08,0.07,0.061236,0.00428652,12.0,0.84,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.05,1.08,0.04,0.061236,0.00244944,12.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,41-3021,Insurance Sales Agents,0.06,0.9,1.05,1.08,0.01,0.061236,0.00061236,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,11-3061,Purchasing Managers,0.06,0.9,1.05,1.08,0.02,0.061236,0.00122472,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",strap,large,3001,,47-2181,Roofers,0.06,0.9,1.05,1.08,0.55,0.061236,0.0336798,12.0,6.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.06,0.9,1.05,1.0,0.01,0.0567,0.000567,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,47-2061,Construction Laborers,0.06,0.9,1.05,1.0,0.2,0.0567,0.01134,24.0,4.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,11-9021,Construction Managers,0.06,0.9,1.05,1.0,0.05,0.0567,0.002835,24.0,1.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,47-4011,Construction and Building Inspectors,0.06,0.9,1.05,1.0,0.02,0.0567,0.001134,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,13-1051,Cost Estimators,0.06,0.9,1.05,1.0,0.03,0.0567,0.001701,24.0,0.72,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.05,1.0,0.07,0.0567,0.003969,24.0,1.68,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.05,1.0,0.04,0.0567,0.002268,24.0,0.96,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,41-3021,Insurance Sales Agents,0.06,0.9,1.05,1.0,0.01,0.0567,0.000567,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,11-3061,Purchasing Managers,0.06,0.9,1.05,1.0,0.02,0.0567,0.001134,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,small,0,1499.0,47-2181,Roofers,0.06,0.9,1.05,1.0,0.55,0.0567,0.031185,24.0,13.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.06,0.9,1.05,1.0,0.01,0.0567,0.000567,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,47-2061,Construction Laborers,0.06,0.9,1.05,1.0,0.2,0.0567,0.01134,16.0,3.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,11-9021,Construction Managers,0.06,0.9,1.05,1.0,0.05,0.0567,0.002835,16.0,0.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,47-4011,Construction and Building Inspectors,0.06,0.9,1.05,1.0,0.02,0.0567,0.001134,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,13-1051,Cost Estimators,0.06,0.9,1.05,1.0,0.03,0.0567,0.001701,16.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.05,1.0,0.07,0.0567,0.003969,16.0,1.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.05,1.0,0.04,0.0567,0.002268,16.0,0.64,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,41-3021,Insurance Sales Agents,0.06,0.9,1.05,1.0,0.01,0.0567,0.000567,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,11-3061,Purchasing Managers,0.06,0.9,1.05,1.0,0.02,0.0567,0.001134,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,medium,1500,3000.0,47-2181,Roofers,0.06,0.9,1.05,1.0,0.55,0.0567,0.031185,16.0,8.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,13-1031,"Claims Adjusters, Examiners, and Investigators",0.06,0.9,1.05,1.0,0.01,0.0567,0.000567,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,47-2061,Construction Laborers,0.06,0.9,1.05,1.0,0.2,0.0567,0.01134,12.0,2.4,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,11-9021,Construction Managers,0.06,0.9,1.05,1.0,0.05,0.0567,0.002835,12.0,0.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,47-4011,Construction and Building Inspectors,0.06,0.9,1.05,1.0,0.02,0.0567,0.001134,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,13-1051,Cost Estimators,0.06,0.9,1.05,1.0,0.03,0.0567,0.001701,12.0,0.36,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.05,1.0,0.07,0.0567,0.003969,12.0,0.84,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.05,1.0,0.04,0.0567,0.002268,12.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,41-3021,Insurance Sales Agents,0.06,0.9,1.05,1.0,0.01,0.0567,0.000567,12.0,0.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,11-3061,Purchasing Managers,0.06,0.9,1.05,1.0,0.02,0.0567,0.001134,12.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_12in,"8d @ 6""/12""",toe_nail,large,3001,,47-2181,Roofers,0.06,0.9,1.05,1.0,0.55,0.0567,0.031185,12.0,6.6,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.06,0.9,1.12,1.08,0.01,0.0653184,0.00065318,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,47-2061,Construction Laborers,0.06,0.9,1.12,1.08,0.2,0.0653184,0.01306368,24.0,4.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,11-9021,Construction Managers,0.06,0.9,1.12,1.08,0.05,0.0653184,0.00326592,24.0,1.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,47-4011,Construction and Building Inspectors,0.06,0.9,1.12,1.08,0.02,0.0653184,0.00130637,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,13-1051,Cost Estimators,0.06,0.9,1.12,1.08,0.03,0.0653184,0.00195955,24.0,0.72,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.12,1.08,0.07,0.0653184,0.00457229,24.0,1.68,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.12,1.08,0.04,0.0653184,0.00261274,24.0,0.96,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,41-3021,Insurance Sales Agents,0.06,0.9,1.12,1.08,0.01,0.0653184,0.00065318,24.0,0.24,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,11-3061,Purchasing Managers,0.06,0.9,1.12,1.08,0.02,0.0653184,0.00130637,24.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,small,0,1499.0,47-2181,Roofers,0.06,0.9,1.12,1.08,0.55,0.0653184,0.03592512,24.0,13.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,13-1031,"Claims Adjusters, Examiners, and Investigators",0.06,0.9,1.12,1.08,0.01,0.0653184,0.00065318,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,47-2061,Construction Laborers,0.06,0.9,1.12,1.08,0.2,0.0653184,0.01306368,16.0,3.2,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,11-9021,Construction Managers,0.06,0.9,1.12,1.08,0.05,0.0653184,0.00326592,16.0,0.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,47-4011,Construction and Building Inspectors,0.06,0.9,1.12,1.08,0.02,0.0653184,0.00130637,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,13-1051,Cost Estimators,0.06,0.9,1.12,1.08,0.03,0.0653184,0.00195955,16.0,0.48,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,47-1011,First-Line Supervisors of Construction Trades,0.06,0.9,1.12,1.08,0.07,0.0653184,0.00457229,16.0,1.12,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,49-0000,"Installation, Maintenance, and Repair Occupations",0.06,0.9,1.12,1.08,0.04,0.0653184,0.00261274,16.0,0.64,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,41-3021,Insurance Sales Agents,0.06,0.9,1.12,1.08,0.01,0.0653184,0.00065318,16.0,0.16,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,11-3061,Purchasing Managers,0.06,0.9,1.12,1.08,0.02,0.0653184,0.00130637,16.0,0.32,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
wood_shake_shingle,flat,8d_6in_6in,"8d @ 6""/6""",strap,medium,1500,3000.0,47-2181,Roofers,0.06,0.9,1.12,1.08,0.55,0.0653184,0.03592512,16.0,8.8,ASSUMPTION_V1,assumption,low,provisional,Initial seed; replace or calibrate against documented evidence.
